,use_category,use_subcategory,skintype,brand,product,size,price,details,ingredients,ratings,perc_respondrec,total_reviews,link,page
10,cleanser,face wash,normal,Pacifica,Crystal Foam Sparkling Clean Face Wash,Size 5 oz|,"Price
$10.00","If clean skin is your superpower, this is your happy place. Pacifica Crystal Foam Sparkling Clean Face Wash removes makeup, dirt and other nasties that muck up your aura and block your skin's glow. Rose quartz with watermelon and lemongrass aromapower to help energize your mind.

All skin types: Especially big dreamers.

Smells like: watermelon & lemongrass

Ingredients we love:
rose quartz
watermelon
lemongrass aromapower

100% Vegan and Cruelty-free.

Formulated without:
Animal testing
Animal ingredients
Parabens
Phthalates
Mineral oil
Sulfates
Synthetic fragrance
Petroleum

Every true beauty knows it's what's on the inside that matters.","Aqua, Cocamidopropyl Betaine, Glycerin, Sclerotium Gum, Sodium Lauroyl Methyl Isethionate, Sodium Cocoyl Isethionate, Sodium Methyl Oleoyl Taurate, Hypnea Musciformus (Algae) Extract, Hydrolyzed Rice Protein, Hamamelis Virginiana (Witch Hazel) Extract, Biosaccharide Gum-1, Xanthan Gum, Quartz Powder, Jojoba Esters, Phenoxyethanol, Ethylhexylglycerin, Titanium Dioxide (CI 77891), Citrullus Lanatus (Watermelon) Fruit Extract, Cymbopogon Schoenanthus (Lemongrass) Essential Oil, Mica, Parfum (Natural).",4.3,,146 Reviews,https://www.ulta.com/crystal-foam-sparkling-clean-face-wash?productId=xlsImpprod17762121,3
11,cleanser,face wash,normal,Tarte,Sugar Rush - Squeezy Clean Face Wash,Size 5.0 oz|,"Price
$17.00","Sweet & simple. Meet your new main squeeze. Tarte's Sugar Rush - Squeezy Clean Face Wash is a hydrating face cleanser that removes all makeup & oil without leaving your skin feeling dry. The witch hazel & lavender extracts will help soothe your skin, leaving you feeling so fresh & so clean.

Let's chat about it:
Soothing & gentle formula removes all impurities, while leaving skin feeling soft & hydrated
Energizing citrus fragrance helps you wake up in the morning
Paired with Tarte's Sugar Rush - Star Factor Cleansing Brush for a deeper clean

The sugar on top:
Dermatologist tested
Hypoallergenic
Cruelty-free
Vegan
Formulated without gluten

Based on a consumer panel study:
100% said it removed excess oil & helped skin look clean
100% said skin felt refreshed & looked radiant
96% said complexion looked better & skin looked smoother
93% said it removed makeup & did not strip skin of natural moisture
93% said skin felt softer & complexion looked brighter","Water/Aqua/Eau, Glycerin, Myristic Acid, Stearic Acid, Potassium Hydroxide, Palmitic Acid, Disodium Cocoyl Glutamate, Sorbitan Olivate, Glyceryl Stearate, PEG-100 Stearate, Butylene Glycol, Phenoxyethanol, Sodium Cocoyl Glutamate, Polysorbate 20, Hydroxyacetophenone, Potassium Carbonate, Citrus Aurantium Dulcis (Orange) Peel Oil, Lavandula Angustifolia (Lavender) Oil, Limonene, Ethylhexylglycerin, Linalool, Disodium EDTA, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Caprylic/Capric Triglyceride, Opuntia Ficus-Indica Stem Extract, Pistacia Lentiscus (Mastic) Gum, Hydrogenated Lecithin, Phenethyl Alcohol, Disodium Phosphate, Red 40 (CI 16035).",3.7,,47 Reviews,https://www.ulta.com/sugar-rush-squeezy-clean-face-wash?productId=pimprod2004309,3
12,cleanser,face wash,normal,My Clarins,RE-MOVE Purifying Cleansing Gel,Size 4.2 oz|,"Price
$20.00","My Clarins RE-MOVE purifying cleansing gel is a lightweight, foaming gel facial cleanser with Moringa and Meadowsweet extracts removes makeup, impurities and excess oils that cause blemishes and clogged pores.
Vegan-friendly formula - My Clarins is free of all animal-derived ingredients and was not tested on animals.
Free of phthalates
Free of parabens
Free of sulfates
Key Ingredients:
Moringa extract gently eliminates makeup and pollutants
Meadowsweet extract purifies
Organic Bitter Orange Flower Water softens
Who's it for/What Skin Types: All Skin Types

What else you should know:

My Clarins Collection contains:
88% natural ingredients (extracts of fruits, plants, flowers and seeds)*
A plant-based anti-pollution complex
5 organic ingredients
NO phthalates, parabens, sulfates
5% recycled glass & 25% recycled plastic*
Eco-friendly cartons - printed on paper from sustainably-managed forests
Dermatologist tested
*Except Pore-less and Clear-out

What to use it with:
My Clarins RE-CHARGE relaxing sleep mask
My Clarins RE-FRESH hydrating beauty mist
My Clarins RE-MOVE micellar cleansing milk
My Clarins PORE-LESS blur and matte stick
My Clarins CLEAR-OUT targets imperfections
Clarins Lip Comfort Oil
Research Results/Claims:

VISIBLE RESULTS
86% Boosts the skin*
*Consumer test - 207 women - 14 days

Find ULTA Beauty stores that carry Clarins.Weekly Routine For My Clarins. Click here for Daily Routine Chart!.","Aqua/Water, Glycerin, Sodium Lauryl Glucose Carboxylate, Sodium Cocoyl Amino Acids, Lauryl Glucoside, Decyl Glucoside, Cocamidopropyl Betaine, Citrus Aurantium Amara (Bitter Orange) Flower Water, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Phenoxyisopropanol, Xanthan Gum, Butylene Glycol, Hexylene Glycol, Parfum/Fragrance, Citric Acid, Sodium Benzoate, Disodium Edta, Sorbic Acid, Synthetic Fluorphlogopite, Tetrasodium Glutamate Diacetate, Ci 77891/Titanium Dioxide, Phenoxyethanol, Spiraea Ulmaria Extract, Moringa Oleifera Seed Extract, Disodium Phosphate, Potassium Sorbate, Tin Oxide, Ci 42090/Blue 1.",4.3,,300 Reviews,https://www.ulta.com/re-move-purifying-cleansing-gel?productId=pimprod2003556,3
13,cleanser,face wash,normal,Josie Maran,Pineapple Enzyme Pore Clearing Cleanser,Size 5.0 oz|,"Price
$28.00","Cleanse and exfoliate skin with Josie Maran's two-in-one, foaming-gel Pineapple Enzyme Pore Clearing Cleanser. Active pineapple enzymes gently exfoliate, helping clear and smooth congestion and roughness by dissolving dead skin and reducing environmental buildup. While marshmallow root helps soften and restore balance without stripping skin, 100% Pure Argan Oil keeps skin hydrated and nourished for a brighter, more revitalized-looking complexion.

The scent: light and woodsy with notes of citrus. The smell is clean, refreshing, and all-natural, reflecting the fact that we never use synthetic fragrances throughout our line.

Key benefits:
A refreshing two-in-one daily cleansing foam and exfoliator that purifies and balances
Pineapple fruit extract enzymes and lactic acid work to dissolve dead skin, environmental buildup, and other pore-clogging impurities
Gently cleanses for a brighter, smoother, more revitalized-looking complexion","Water (Aqua)**, Glycerin**, Decyl Glucoside**, Disodium Coco-Glucoside Citrate**, Polyglyceryl-10 Laurate**, Disodium Cocoyl Glutamate**, Xanthan Gum**, Ananas Sativus (Pineapple) Fruit Extract**, Argania Spinosa (Argan) Kernel Oil*, Salix Alba (White Willow) Bark Extract**, Althaea Officinalis (Marshmallow) Root Extract**, Aloe Barbadensis (Aloe) Leaf Juice**, Fragrance (Parfum)**, Sodium Cocoyl Glutamate**, Sodium Lauroyl Lactylate**, Phenoxyethanol, Saccharide Isomerate**, Coco-Glucoside**, Glyceryl Oleate**, Ethylhexylglycerin, Lactic Acid**, Citric Acid**, Lactobacillus Ferment**, Sodium Citrate**, Potassium Sorbate**, Sodium Benzoate**, Tocopherol**, Hydrogenated Palm Glycerides Citrate**.

*Organic
**Naturally-derived",5,,1 Review,https://www.ulta.com/pineapple-enzyme-pore-clearing-cleanser?productId=pimprod2018750,3
14,cleanser,face wash,normal,Alpha Skin Care,Refreshing Face Wash,Size 6.0 oz|,"Price
$8.99","Alpha Skin Care's Refreshing Face Wash lifts away impurities, dirt, makeup and dead skin cells, leaving your skin looking renewed.

Benefits:
Oil-free
Fragrance-free","Water, Decyl Glucoside, Cocamidopropyl Betaine, PEG-200 Hydrogenated Glyceryl Palmate, Glycerin, Sodium Cocoyl Isethionate, PEG-3 Distearate, Sodium Laureth Sulfate, PEG-7 Glyceryl Cocoate, Citric Acid, Propylene Glycol, Diazolidinyl Urea, Idopropyny Butylcarbamate, Sodium Chloride.",4.7,,78 Reviews,https://www.ulta.com/refreshing-face-wash?productId=xlsImpprod13762021,3
15,cleanser,face wash,normal,SKIN&CO,Truffle Therapy Cleansing Foam,Size 5.4 oz|,"Price
$26.00","Enriched with purified Italian Water, the refreshing Truffle Therapy Cleansing Foam gently cleanses impurities, while the proprietary truffle extract helps to reduce the signs of free radical damage and premature aging of the skin. The Truffle Therapy Cleansing Foam brightens, hydrates and improves the complexion, with daily use! Formulated without parabens, phthalates and mineral oils.","Aqua (Water), Sorbitol, Decyl Glucoside, Cocamidopropyl Betaine, Sodium Lauroyl Oat Amino Acids, Tuber Melanosporum Vitt Extract*, Allantoin, Pvp, Parfum (Fragrance), Lactic Acid, Coumarin, Disodium Edta, Propylene Glycol, Phenoxyethanol, Ethylhexylglycerin. *From Organic Agriculture | De L¿Agriculture Biologique | Da Agricoltura Biologica Made In Italy",4.9,,56 Reviews,https://www.ulta.com/truffle-therapy-cleansing-foam?productId=xlsImpprod15981095,3
16,cleanser,face wash,normal,Grown Alchemist,Hydra-Restore Cream Cleanser,Size 3.34 oz|,"Price
$49.00","Grown Alchemist Hydra-Restore Cream Cleanser is a gentle soothing cream cleanser that effectively removes make up and impurities while soothing and protecting, revealing a refreshed, balanced, and radiant complexion.

Gluten-free
Vegan
No lauryl sulphate
No Petrochemicals
No artificial fragrances
No synthetic colors","Aloe Barbadensis (Aloe Vera) Leaf Extract, Aqua (Purified Water), Camellia Oleifera (Camellia) Seed Oil, Cetearyl Olivate (and) Sorbitan Olivate (Plant), Cetyl Alcohol (Plant), Olea Europaea (Olive) Leaf Extract Benzyl Alcohol (Plant), Plantago Lanceolata (Plantain) Leaf Extract, Citrus Sinensis (Sweet Orange) Peel Oil Expressed, Sodium Dehydroacetate (Organic Listed), Xanthan Gum (Polysaccharide), Lactic Acid (Plant), Cananga Odorata (Ylang Ylang) Flower Oil, Tocopherol (Plant), Myroxylon Pereirae (Peru Balsam) Oil, Achillea Millefolium (Yarrow) Extract, Avena Sativa (Oat) Kernel Extract, Zinc Oxide (Mineral), Pogostemon Cablin (Patchouli) Leaf Oil, Santalum Spicata (Sandalwood) Wood Oil, Niacinamide (Vitamin B3), Algae (Fucus) Extract, Citrus Paradisi (Grapefruit) Peel Oil, Linalool (Plant), Limonene (Plant), Benzyl Salicylate (Plant) Farnesol (Plant), Benzyl Benzoate (Plant).",4.5,,2 Reviews,https://www.ulta.com/hydra-restore-cream-cleanser?productId=pimprod2007657,3
17,cleanser,face wash,normal,UpCircle,Coffee Face Scrub Citrus Blend For Dry Skin,Size 3.4 oz|,"Price
$16.00","UpCircle's Coffee Face Scrub Citrus Blend is formulated for dry, dehydrated skin with rosehip, sweet orange and lemon verbena essential oils. Buff away dry, dead cells to leave you feeling soft, smooth and glowy. Blended with shea butter and coconut oil to nourish and hydrate the skin post-scrub.

Key Benefits:
Orange oil acts as both an antiseptic and anti-inflammatory - perfect for soothing redness and irritation
Uplifting lemon verbena helps to tone the skin. With strong antiseptic properties, it can help with acne and spots for a clear, brighter complexion
Reused, repurposed, reloved: This scrub is made with top-quality Arabica coffee grounds sourced from artisan coffee shops


The UpCircle promise:
100% vegan, cruelty-free and UK-made.
Housed in an aluminium tube in fully recyclable packaging.
Good for you, good for the planet. What a good idea.","Coffea Arabica Seed Powder, Sucrose, Butyrospermum Parkii (Shea) Butter, Cocos Nucifera (Coconut) Fruit Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Prunus Armeniaca (Apricot) Kernel Oil, Rosa Canina (Rosehip) Fruit Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Lavandula Angustifolia (Lavender) Flower Oil, Lippia Citriodora (Lemon Verbena) Leaf Oil, Eucalyptus Globulus (Eucalyptus) Leaf Oil, Citrus Limonum (Lemon) Peel Oil, Cedrus Atlantica (Cedarwood) Bark Oil, Boswellia Serrata (Frankincense) Oil, Benzyl Alcohol, Dehydroacetic Acid, Benzoic Acid, Sorbic Acid, *Limonene, *Linalool. *Natural constituent of essential oils listed.",4.6,,111 Reviews,https://www.ulta.com/coffee-face-scrub-citrus-blend-dry-skin?productId=pimprod2012055,3
18,cleanser,face wash,normal,SKIN&CO,Truffle Therapy Whipped Cleansing Cream,Size 5.07 oz|,"Price
$35.00","Banish dull skin with Truffle Therapy Whipped Cleansing Cream. This luxurious cream formula gently and effectively removes makeup (including your favorite waterproof mascara and eyeliner!) and impurities, while hydrating dry and sensitive skin. Cleanse your way to a perfect complexion.","Aqua, Prunus Amygdalus Dulcis Oil, Glycerin, Glyceryl Stearate, Cetearyl Alcohol, Prunus Amygdalus Dulcis Extract, Phenoxyethanol, Parfum, Lauryl Glucoside, Sodioum Stearoyl Glutamate, Ethylhexylglycerin, Tuber Melanosporum Extract, Disoudium Edta, Citric Acid, Lecithin, Coumarin, Ruscus Aculeatus Root Extract, Chamomilla Recutita Flower Extract Malva Sylvestris Leaf Extract, Hamamelis Virginiana Leaf Extract, Tocopherol, Ascorbyl Palmitate, Calendula Officinalis Flower Extract, Centella Asiatica Leaf Extract",4.6,,85 Reviews,https://www.ulta.com/truffle-therapy-whipped-cleansing-cream?productId=xlsImpprod15981111,3
19,cleanser,face wash,normal,UpCircle,Fennel + Cardamom Chai Soap Bar For Face And Body,Size 3.4 oz|,"Price
$9.00","UpCircle's Fennel and Cardamom Chai Soap Bar is an excellent face and body cleanser. Green clay draws toxins from pores, helping combat acne & breakouts whilst shea butter leaves skin hydrated and smooth.

Key Benefits:
Green clay draws toxins from pores, helping combat acne and breakouts
Shea butter leaves skin hydrated and smooth
Reused, repurposed, reloved: This soap is made with residual chai spices used to create chai tea syrup


The UpCircle promise:
100% vegan, cruelty-free and UK-made.
Housed in an aluminium tube in fully recyclable packaging.
Good for you, good for the planet. What a good idea.","100% NATURAL INGREDIENTS: Sodium Cocoate**, Aqua, Glycerin**, Coconut Acid**, Butyrospermum Parkii (Shea) Butter, Sodium Citrate, Foeniculum Vulgare (Fennel) Oil*, Montmorillonite, Sodium Chloride, Elettaria Cardamomum (Cardamom) Seed Oil*, Illicium Verum (Star Anise) Fruit, Cinnamomum Verum (Cinnamon) Bark, Limonene^, Foeniculum Vulgare Leaf, Eugenia Caryophyllus (Clove) Flower, Pimenta Officinalis (All Spice) Fruit, Zingiber Officinale (Ginger) Root, Elettaria Cardamomum (Green Cardamom) Seed, Myristica Fragrans (Nutmeg) Seed, Vanilla Planifolia (Vanilla) Fruit, Citric Acid. *Organically produced ingredient; **From organic origin; ^Natural constituent of essential oils listed.",4.7,,66 Reviews,https://www.ulta.com/fennel-cardamom-chai-soap-bar-face-body?productId=pimprod2012092,3
