,use_category,use_subcategory,skintype,brand,product,size,price,details,ingredients,ratings,perc_respondrec,total_reviews,link,page
10,moisturizer,face moisturizer,dry,Peach Slices,Citrus-Honey Aqua Glow Hydrating Moisture-Gel,Size 3.0 oz|Item 2567105,"Price
$11.99","Peach Slices Citrus-Honey Aqua Glow is an award-winning, fast-absorbing, moisturizer-meets-serum for instant hydration and glow. Annatto seed helps calm, grapefruit helps skin look more radiant and even-toned, honey soothes and hydrates, and ceramides fortify skin. Light as water, this quenches skin and leaves it glowing from within. Best-selling moisturizer for all skin types.

Benefits:
Cruelty-free & Leaping Bunny-certified
Deeply hydrating
Gives instant glow
Doesn't clog pores
Skin looks brighter and more even-toned
Calms and soothes
Can be worn under makeup without pilling
Lightweight and fast-absorbing
For all skin types
Clean formula: no sulfates, no alcohol, no fragrance, and no harsh chemicals","Water, Glycerin, Propanediol, Cyclopentasiloxane, Cyclohexasiloxane, Polysorbate 60, Cetyl Ethylhexanoate, Honey Extract, Ceramide NP, Sorbitan Stearate, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, 1,2-Hexanediol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Cetearyl Alcohol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Isohexadecane, Tromethamine, Hydroxyacetophenone, Helianthus Annuus (Sunflower) Seed Oil, Polysorbate 80, Ethylhexylglycerin, Sorbitan Oleate, Citrus Limon (Lemon) Fruit Oil, Disodium EDTA, Citrus Aurantium Dulcis (Orange) Oil, Glycine Soja (Soybean) Oil, Citrus Grandis (Grapefruit) Peel Oil, Butylene Glycol, Bixa Orellana Seed Oil, Tocopherol.",4.6,100%,394 Reviews,https://www.ulta.com/citrus-honey-aqua-glow-hydrating-moisture-gel?productId=pimprod2016355,4
11,moisturizer,face moisturizer,dry,THE ROUTE,The Everything Day - Skin Rhythm Multi-Tasker,Size 1.7 oz|Item 2558181,"Price
$90.00","THE ROUTE The Everything Day - Skin Rhythm Multi-Tasker provides EVERYTHING your skin needs during the day!

Simplify your skincare routine by combining multiple benefits - anti-aging, moisture, pore-refining, skin brightening and environmental protection - in one multi-tasking formula that is professionally curated to work with your 24 Hour Skin Rhythm. Revives, brightens and firms skin's appearance while helping to create a barrier against urban damages you face throughout the day.

Benefits:

Rooted in science and tested on patients in Nurse Nancy's bustling practice in Newport Beach, this medical grade product range addresses not just one, but the MANY reasons our skin ages.

DAYTIME TARGETED HIGH-POTENCY ACTIVES:
Firming & Brightening Peptides
Anti-Pollution/Blue Light/ Fatigue/Antioxidant
Texture Refining Clover Flower
Powerhouse Vitamin C
Protective Lingonberry Superfruit

THE NURSE NANCY COMPLEX:
A Nurse-powered, proprietary cocktail of tried and true ingredients your skin needs in abundance to promote daily skin health.

HAPPY PHOSPHOLIPIDS:
This unique, phospholipid base is clinically-proven to boost mood and happiness while providing skin identical hydration and moisturizing benefits.

NO NO Ingredients:
THE ROUTE takes care to never include any ingredients that would cause damage to your skin, body or the environment and has an extensive list of NO NOs that will never be found in its products. THE ROUTE is also PETA Cruelty-Free and Vegan certified.","Water/Aqua/Eau, Butyrospermum Parkii (Shea) Butter, Propanediol, Squalane, C12-16 Alcohols, Isopentyldiol, Glycerin, Maltodextrin, Copper Heptapeptide-14 Pantothenate, Acetyl Hexapeptide-8, N-Prolyl Palmitoyl Tripeptide-56 Acetate, Heptapeptide-15 Palmitate, Sodium Acetylated Hyaluronate, Sodium Hyaluronate Crosspolymer, Sodium Hyaluronate, Hydrolyzed Sodium Hyaluronate, Ceramide Np, Trifolium Pratense (Clover) Flower Extract, Vitis Vinifera (Grape) Fruit Extract, Vitis Vinifera (Grape) Leaf Extract, Rheum Rhaponticum (Rhubarb) Root Extract, Vaccinium Vitis-Idaea (Lingonberry) Fruit Extract, Tremella Fuciformis Sporocarp (Silver Ear Mushroom) Extract, Vitex Agnus-Castus (Monk's Pepper) Fruit Extract, Solanum Lycopersicum (Tomato) Fruit Extract, Orobanche Rapum Extract, Aminopropyl Ascorbyl Phosphate, Magnesium Carboxymethyl Beta-Glucan, Hydroxymethoxyphenyl Decanone, Betaine, Gluconolactone, Tocopherol, Caprylic/Capric Triglyceride, Hydrogenated Lecithin, Xanthan Gum, Polyglyceryl-10 Stearate, Disodium Phosphate, Sucrose Stearate, Sodium Phosphate, Glyceryl Caprylate, Glycolic Acid, Lactic Acid/Glycolic Acid Copolymer, Chloroacetic Acid, Butylene Glycol, Caprylyl Glycol, Pentylene Glycol, Calcium Gluconate, Dimethicone, Palmitic Acid, Polyvinyl Alcohol, Ethylhexylglycerin, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol, Disodium EDTA, Phenylpropanol, Sodium Hydroxide, Citric Acid, Alumina, Titanium Dioxide (CI 77891), Tin Oxide (CI 77861).",4.6,67%,5 Reviews,https://www.ulta.com/everything-day-skin-rhythm-multi-tasker?productId=pimprod2011281,4
12,moisturizer,face moisturizer,dry,Elizabeth Arden,Visible Difference Replenishing HydraGel Complex,Item 2537864,"Price
$55.00","Hydration Hero

Elizabeth Arden's Visible Difference Replenishing HydraGel Complex, a refreshing, oil-free water gel that is formulated to plump skin with 24-hour hydration and refine the look of pores. In just one day, 98% of women agree skin feels smooth. In just one week, 92% of women agree skin tone and clarity are visibly restored.*

*Based on a US consumer perception test, 50 women, ages 30¿60.

Vitamin E to smooth and soften skin, our TME Refining compound (containing tree mushroom extract) to refine pores, and hyaluronic acid to help lock in moisture.","Aqua/Water, Cyclopentasiloxane, Butylene Glycol, Dimethicone, Glycerin, Aminomethyl Propanol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Benzophenone-4, Carbomer, Chondrus Crispus Extract, Dimethicone/Vinyl Dimethicone Crosspolymer, Dimethiconol, Fomes Officinalis (Mushroom) Extract, Hydroxyacetophenone, PEG-11 Methyl Ether Dimethicone, Pentylene Glycol, Potassium Hydroxide, Sodium Hyaluronate, Tocopheryl Acetate, Parfum (Fragrance), Benzyl Salicylate, Butylphenyl Methylpropional, Citronellol, Limonene, Linalool, Caprylyl Glycol, Chlorphenesin, Phenoxyethanol, Potassium Sorbate, Sodium Dehydroacetate, Blue 1 (CI 42090).",4.7,92%,17 Reviews,https://www.ulta.com/visible-difference-replenishing-hydragel-complex?productId=pimprod2000307,4
13,moisturizer,face moisturizer,dry,Belli,Healthy Glow Facial Hydrator,Size 1.5 oz|Item 2273765,"Price
$32.00","A daily/nightly moisturizer rich in botanical humectants that help refine and soften skin texture. With a subtle citrus scent, it includes an antioxidant boost of vitamin C and grape seed oil for radiant, healthy looking skin.

Benefits:
Leaves skin feeling supple and refreshed
Lightweight for all skin types
Safety-Screened
OB/GYN and dermatologist recommended
Allergy tested
Free of parabens, preservatives and artificial dyes or fragrances
Not tested on animals","Deionized Water, Vitis Vinifera (Grape) Seed Oil, C12-15 Alkyl Benzoate, Sodium PCA, Cetearyl Olivate (and) Sorbitan Olivate, Leuconostoc/Radish Root Ferment Filtrate, Chamomilla Recutita (Matricaria) Flower Extract, Xanthan Gum, Caprylyl Glycol (and) Ethylhexylglycerin, Acanthopanax Senticosus (Eleutherol) Root Extract, Potassium Sorbate, Citrus Nobilis (Mandarin Orange) Peel Oil, Cetearyl Alcohol, Ascorbyl Palmitate.",4.2,71%,9 Reviews,https://www.ulta.com/healthy-glow-facial-hydrator?productId=xlsImpprod6480370,4
14,moisturizer,face moisturizer,dry,Pacifica,Sea & C Bright Luminizing Face Lotion,Size 1.7 oz|Item 2540866,"Price
$14.00","Lightweight and non-greasy, Sea & C Bright is loaded with Pacifica's bioactive blend including a stabilized superhero vitamin C, a bioluminescent flower and a bevy of sea plants. This powerhouse formula is designed to help maintain your skin's youthful glow and healthiest appearance.

100% Vegan and Cruelty Free.","Water, Cetearyl Alcohol, Prunus Amygdalus Dulcis (Sweet Almond) Oleosomes,Bentonite, Caprylic/Capric Triglyceride, Cetyl Alcohol, Jojoba Esters, Mica, Glycerin, Tetrahexyldecyl Ascorbate (Vitamin C), Xanthan Gum, Acacia Senegal Gum, Citric Acid, Caprylyl Glycol, Ascophyllum Nodosum (Brown Seaweed) Extract, Tocopherol, Hydrolyzed Verbascum Thapsus Flower, Porphyra Umbilicalus (Red Algae) Extract, Sodium Benzoate, Gluconolactone, Phenoxyethanol, Parfum (Natural), Potassium Sorbate, Titanium Dioxide (CI 77891).",3.7,,71 Reviews,https://www.ulta.com/sea-c-bright-luminizing-face-lotion?productId=pimprod2004038,4
15,moisturizer,face moisturizer,dry,Fifth & Root,Second Nature Calming Facial Moisturizer,Size 1.0 oz|Item 2569888,"Price
$48.00","An illuminating, cosmic complexion is now Second Nature...

With a lightweight, luxe texture, the Second Nature Calming Facial Moisturizer is your ultimate skin savior against daily urban stressors (like pollution, unseen chemicals, and digital devices). Rich in Adaptogens and Terpenes that work in tandem with whole plant CBD and Plant Peptides, this inflammation-fighting + hydrating formula from Fifth & Root helps quench cortisol and deliver protective Antioxidants. Skin soaks it up so you can chill out.

Key Benefits:
Soothes
Hydrates
Repairs
Nourishes

Ingredients That Vibe:
Adaptogens: Wild Indigo, Rhodiola, Ashwagandha fight cortisol and aging while leaving the skin feeling elevated
CBD Full Spectrum Extract: Has major inflammation-fighting compounds and helps reduce redness and irritation, bringing skin back to a state of happy balance
Orange Blossom and Pomegranate Plant Peptides: Unique, short-chained proteins that help with collagen formation and smoothing wrinkles
Terpenes: Antioxidants, soothing agents, penetration enhancers, and key players for the entourage effect

Fifth & Root products are cruelty free and vegan friendly. Tested on enlightened people, not on animals.

Explore all the good stuff in Fifth & Root products!","Aloe Barbadensis Leaf Juice, Cannabis Sativa Root Water, Helianthus Annuus (Sunflower) Seed Oil, Squalane, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol, Cetearyl Glucoside, Sclerocarya Birrea (Marula) Kernel Oil, Tetradecane, Avena Sativa (Oat) Kernel Oil, Cetearyl Olivate, Sorbitan Olivate, Cannabis Sativa (Hemp) Seed Oil*, Glycerin, Propanediol, Punica Granatum Extract, Citrus Aurantium Dulcis (Orange) Flower Extract, Cannabis Sativa Flower/Leaf/Stem (Full Spectrum Hemp) Extract, Gluconolactone, Tephrosia Purpurea Seed (Wild Indigo) Extract, Calendula Officinalis Flower Extract*, Rhodiola Rosea (Roseroot) Extract, Withania Somnifera (Ashwaghanda)*, Passiflora Incarnata (Passionflower)*, Diheptyl Succinate, Capryloyl Glycerin/Sebacic Acid Copolymer, Myrica Pubescens (Laurel) Fruit Wax, Sodium Benzoate, Sodium Gluconate, Mica, Titanium Dioxide, Hydrolyzed Sodium Hyaluronate, Lysolecithin, Sclerotium Gum, Xanthan Gum, Pullulan, Citric Acid, Aroma**. *Certified organic **Therapeutic grade essential oil and terpene blend.",5,100%,3 Reviews,https://www.ulta.com/second-nature-calming-facial-moisturizer?productId=pimprod2017678,4
16,moisturizer,face moisturizer,dry,DHC,Rich Moisture,Size 3.3 oz|Item 2544298,"Price
$35.00","DHC Rich Moisture is a lightweight daytime moisturizer for all skin types. Thoroughly hydrates dry skin with organic olive oil, squalane and royal jelly extract, without an oily finish. Antioxidants from olive oil and vitamin E help to fight the elements that cause premature aging. Its long-lasting formula helps maintain the skin's moisture content and hydrolipidic balance. Fresh, light texture absorbs quickly to reveal a soft finish.

Key Benefits:
Lightweight, daytime daily moisturizer
Antioxidant-rich organic olive oil defends skin from environmental stress that accelerates signs of aging
Hydrates dry skin with royal jelly extract and squalane
Fights signs of aging with panax ginseng root extract and vitamin E
Holds in moisture all day with sodium hyaluronate

Key Ingredients:
Organic olive oil: rich in antioxidants, it maintains the skin¿s moisture barrier and helps fight damage caused by free radicals without clogging pores.
Squalane: hydrates and protects skin¿s natural moisture barrier.
Tocopherol (vitamin E): protects skin against free-radical damage that accelerates signs of aging.
Sodium hyaluronate: antioxidant and moisturizer.
Royal jelly: hydrates and soothes.","Water/Aqua/Eau, Butylene Glycol, Olea Europaea (Olive) Fruit Oil, Squalane, Pentylene Glycol, Polysorbate 60, Stearic Acid, Glyceryl Stearate, Propylene Glycol Stearate, Cetyl Palmitate, Leuconostoc/Radish Root Ferment Filtrate, Phenoxyethanol, Sorbitan Stearate, Carbomer, Potassium Hydroxide, Tocopherol, Sodium Hyaluronate, Royal Jelly Extract, Panax Ginseng Root Extract.",4.6,95%,78 Reviews,https://www.ulta.com/rich-moisture?productId=pimprod2004249,4
17,moisturizer,face moisturizer,dry,Peter Thomas Roth,Peptide 21 Lift & Firm Moisturizer,Size 3.4 oz|Item 2541759,"Price
$78.00","Peter Thomas Roth Peptide 21 Lift & Firm Moisturizer has 21 peptides and neuropeptides, 2 gamma proteins and Asian natto gum help improve the look of elasticity, radiance, uneven skin tone and texture. Phytofleur cactus, squalane and a hyaluronic acid complex hydrate while trehalose helps to protect against future moisture loss.","Water/Aqua/Eau, Glycerin, Dimethicone, Olive Oil Decylesters, Glycereth-26, Squalane, Butylene Glycol, Behenyl Alcohol, Polysilicone-11, Batyl Alcohol, Simmondsia Chinensis (Jojoba) Seed Oil, Hexapeptide-11, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Palmitoyl Tripeptide-5, Tripeptide-10 Citrulline, Acetyl Hexapeptide-1, Acetyl Tetrapeptide-11, Acetyl Hexapeptide-8, Palmitoyl Hexapeptide-12, Acetyl Tetrapeptide-9, Palmitoyl Tetrapeptide-7, Acetyl Tetrapeptide-2, Acetyl Octapeptide-3, Palmitoyl Hexapeptide-19, Trifluoroacetyl Tripeptide-2, Tripeptide-1, Palmitoyl Oligopeptide, Palmitoyl Tripeptide-1, Potassium Hydrolyzed Polygamma-Glutamate, Sodium Polyglutamate, Squalene, Mica (Ci 77019), Sodium Hyaluronate, Sorbic Acid, Tocopherol, Cereus Grandiflorus (Cactus) Flower Extract, Pseudoalteromonas Ferment Extract, Leuconostoc/Radish Root Ferment Filtrate, Magnesium Chloride, Phenoxyethanol, Cetyl Alcohol, Stearyl Alcohol, Trehalose, Glyceryl Stearate, Silanetriol Trehalose Ether, Mannitol, Phytosterols, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Caprylic/Capric Triglyceride, Hydrogenated Lecithin, Polyglyceryl-10 Myristate, Polysorbate 20, Dimethyl Isosorbide, Sodium Benzoate, Potassium Sorbate, Caprylyl Glycol, Sodium Hydroxide, Laureth-12, Hydrolyzed Wheat Protein, Lecithin, Disodium Phosphate, Hydrolyzed Soy Protein, Carbomer, Dextran, Ethylhexylglycerin, Sodium Lactate, Tetradecyl Aminobutyroylvalylaminobutyric Urea Trifluoroacetate, Sodium Phosphate, Xanthan Gum, Triethanolamine, Acrylates Copolymer.",4.7,100%,10 Reviews,https://www.ulta.com/peptide-21-lift-firm-moisturizer?productId=pimprod2004435,4
18,moisturizer,face moisturizer,dry,Clarins,Hydra-Essentiel Cooling Gel,Size 1.7 oz|Item 2504967,"Price
$48.00","Clarins - Hydra-Essential Cooling Gel for normal to combination skin

Hydra-Essential Cooling Gel shields skin from the dehydrating effects of sudden temperature changes, indoor and outdoor pollutants and environmental stress, that can leave skin looking dry and weathered. Skin is protected from pollution and free radical damage with Clarins' Exclusive Anti-Pollution Complex.

The ice-blue gel delivers a fresh matte finish and contains Organic Leaf of Life extract a resilient succulent plant that enhances the skin's ability to retain precious moisture leaving it comfortable, radiant and perfectly hydrated.

Apply after Hydra-Essential Bi-phase Serum for the ultimate super-quenching experience.

The solution for:
Dryness
Loss of radiance
Redness


Key ingredients
A key ingredient helps limit shine caused by heat
Organic Leaf of Life extract promotes multi-level self-hydration
Beautyberry extract helps revive skin radiance
Clarins' Anti-Pollution Complex


Formulated without
Paraben Free
Sulfate Free
Phthalate Free
Volatile Silicone Free
Mineral Oil Free
Silicone Free


Find ULTA Beauty stores that carry Clarins.

Daily Routine for Every Concern. Click here for Daily Routine Chart!.

A Moisturizer for Every Concern. Click here for Moisturizer Chart!.","Aqua/Water/Eau, Glycerin, Butylene Glycol, Propanediol, Polymethyl, Methacrylate, Sodium Polyacrylate Starch, Ammonium Acryloyldimethyltaurate/Vpcopolymer, Xylitylglucoside, Phenoxyethanol, Anhydroxylitol, Ethylhexylglycerin, Parfum/Fragrance, Xylitol, Pyridoxine Hcl, Disodium Edta, Decylene Glycol, Diospyros Mespiliformis Leaf Extract, Glucose, Maltodextrin, Kalanchoe Pinnata Leaf Extract, Zinc Gluconate, Sanicula Europaea Extract, Citric Acid, Alcohol, Lapsana Communis Flower/Leaf/Stem Extract, Furcellaria Lumbricalis Extract, Sodium Benzoate, Tris (Tetramethylhydroxypiperidinol) Citrate, Potassium Sorbate, Ci 42090/Blue 1, Maris Sal/Seasalt/Sel Marin, Callicarpa Japonica Fruit Extract. [V2898a]

Ingredients are subject to change at the manufacturer's discretion. For the most complete and up-to-date list of ingredients, refer to the product packaging.",3.9,76%,35 Reviews,https://www.ulta.com/hydra-essentiel-cooling-gel?productId=xlsImpprod15571115,4
19,moisturizer,face moisturizer,dry,Botanics,81% Organic Hydrating Day Cream,Size 1.69 oz|Item 2502285,"Price
$17.99","Botanics 81% Organic Hydrating Day Cream is a pleasure to use; this non-greasy, fast-absorbing day cream is infused with a trio of botanical actives: Jojoba Oil hydrates, Cocoa Butter softens, while Rosehip Oil is packed with omegas and fatty acids to nourish. Skin looks healthy and radiant.","Aqua (Water), Theobroma cacao (Cocoa) seed butter*, Simmondsia chinensis (Jojoba) seed oil*, Glycerin*, Rosa canina fruit oil*, Cera alba (Beeswax)*, Cetearyl olivate, Sorbitan olivate, Alcohol denat.*, Glyceryl stearate, Cetearyl alcohol, Xanthan gum, Sodium benzoate, Potassium sorbate, Citric acid, Limonene**, Butyrospermum parkii (Shea) butter*, Citronellol**, Pelargonium graveolens leaf oil*, Geraniol**, Citrus aurantium sinensis peel extract*, Linalool**, Citrus aurantium bergamia (Bergamot) fruit oil*, Citral**, Citrus limon (lemon) peel oil*. *Certified Organic Ingredient **Natural occurring in essential oils.",3.9,78%,143 Reviews,https://www.ulta.com/81-organic-hydrating-day-cream?productId=xlsImpprod15381029,4
20,moisturizer,face moisturizer,dry,Clarins,Extra-Firming Wrinkle Control Firming Day Rich Cream For Dry Skin,Size 1.7 oz|Item 2520388,"Price
$87.00","Visibly firms, lifts, fights wrinkles. Clarins Extra-Firming Wrinkle Control Firming Day Rich Cream For Dry Skin is a day cream that provides a complete firming action thanks to kangaroo flower extract-a new plant discovery, known for its regenerating power, to visibly lift and minimize wrinkles.

This silky moisturizer blends natural botanicals from around the world (6 of which are organic) for powerful firming, lifting, and radiance-boosting results. Australian kangaroo flower extract, with strong regenerating capacity, along with organic mitracarpus, visibly improve skin's elasticity and firmness. Acerola seed enhances radiance and organic desert date extract targets dark spots for an even skin tone. Organic oat sugars visibly smooth while organic leaf of life plus shea oil hydrate and comfort the skin.

The formula also offers protection with Clarins' anti-pollution complex to shield skin against environmental aggressors.

In just 2 weeks*, skin looks visibly: 91% Regenerated, 89 % Firmer, 87 % Tighter
*Satisfaction Test - 107 women - 14 days

Find ULTA Beauty stores that carry Clarins.

Daily Routine for Every Concern. Click here for Daily Routine Chart!.

A Moisturizer for Every Concern. Click here for Moisturizer Chart!.","Aqua/Water/Eau, Glycerin, Caprylic/Capric Triglyceride, Squalane, Butyrospermum Parkii (Shea) Butter, Coco-Caprylate/Caprate, Hydrogenated Coco-Glycerides, Propanediol, Dimethicone, Cetearyl Alcohol, Glyceryl Stearate, PEG-100 Stearate, Caprylyl Glycol, Sodium Polyacrylate, Parfum/Fragrance, Butylene Glycol, Cetearyl Glucoside, Avena Sativa (Oat) Kernel Extract, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Ethylhexylglycerin, Tocopheryl Acetate, Dimethiconol, Disodium EDTA, Decylene Glycol, Anigozanthos Flavidus Extract, Sodium Hydroxide, Betaine, Sorbitol, Diospyros Mespiliformis Leaf Extract, Maltodextrin, Tocopherol, Sanicula Europaea Extract, Sodium Benzoate, Kalanchoe Pinnata Leaf Extract, Balanites Roxburghii Seed Oil, Mitracarpus Scaber Extract, Phenoxyethanol, Citric Acid, Malpighia Emarginata (Acerola) Seed Extract, Lapsana Communis Flower/Leaf/Stem Extract, Furcellaria Lumbricalis Extract, Potassium Sorbate, CI 15985/Yellow 6, Maris Sal/Sea Salt/Sel Marin.",3.8,,6 Reviews,https://www.ulta.com/extra-firming-wrinkle-control-firming-day-rich-cream-dry-skin?productId=xlsImpprod17491015,4
21,moisturizer,face moisturizer,dry,Mario Badescu,Kera Moisturizer,Size 2.0 oz|Item 2209854,"Price
$20.00","Deeply moisturize and renew parched, lackluster skin. This is a rich formula that helps alleviate discomfort from dryness by replenishing skin with soothing, Oatmeal-infused hydration. Isodecyl Salicylate (a mild beta hydroxy acid), Elastin, and antioxidant Vitamin E combine to smooth the look of dry fine lines and encourage a more even-toned complexion.","Aqua (Water, Eau), Glycerin, Paraffinum Liquidum/Mineral Oil/Huile Minérale, Isodecyl Salicylate, PEG-75, Stearic Acid, Saccharide Isomerate, Avena Sativa (Oat) Kernel Flour, Glyceryl Stearate, Hydrolyzed Elastin, Chitosan Succinamide, Cymbopogon Schoenanthus Leaf Extract, Isopropyl Myristate, Tocopherol, Cetyl Alcohol, Isopropyl Myristate, Glyceryl Acrylate/Acrylic Acid Copolymer, Triethanolamine, Propylene Glycol, Carbomer, Potassium Sorbate, Methylparaben, Propylparaben, Sodium Benzoate, Diazolidinyl Urea, Phenoxyethanol, Citric Acid, Sodium Citrate
",4.2,87%,64 Reviews,https://www.ulta.com/kera-moisturizer?productId=xlsImpprod6200717,4
22,moisturizer,face moisturizer,dry,Neutrogena,Rapid Tone Repair Correcting Cream,Size 1.7 oz|Item 2570177,"Price
$35.99","Moisturize, plump, and brighten your skin with Neutrogena Rapid Tone Repair Correcting Cream. This daily brightening cream from a dermatologist-recommended brand is clinically proven to help reduce the look of even the most stubborn dark spots and diminish the look of discoloration and blotchiness while smoothing the look of fine lines and fading the look of deep wrinkles. The tone evening cream contains vitamin C, retinol, glucose complex, and hyaluronic acid for noticeably even skin tone in just one week. To use, apply the hydrating tone-repairing cream nightly after cleansing by smoothing over face and neck evenly in gentle massaging strokes until fully absorbed.

Benefits:
Correcting cream to brighten & plump skin
Noticeably evens out skin tone in 1 week
With vitamin C, retinol & hyaluronic acid","Water, Pentaerythrityl Tetraethylhexanoate, Dimethicone, Glycerin, PPG-15 Stearyl Ether, Cetearyl Alcohol, Stearyl Alcohol, Butylene Glycol, Glyceryl Behenate, Ceteareth-20, Isohexadecane, Dimethicone Crosspolymer, Trisiloxane, Synthetic Wax, Sodium Polyacrylate, Phenoxyethanol, Ascorbyl Glucoside, Caprylyl Glycol, Sodium Acryloyldimethyltaurate/VP Crosspolymer, Polyacrylamide, Fragrance, C13-14 Isoparaffin, Chlorphenesin, Polysorbate 20, Hydrolyzed Myrtus Communis Leaf Extract, Retinol, BHT, PTFE, Sodium Hyaluronate, Disodium EDTA, Sodium Hydroxide, Laureth-7.",4.3,87%,2285 Reviews,https://www.ulta.com/rapid-tone-repair-correcting-cream?productId=pimprod2017033,4
23,moisturizer,face moisturizer,dry,Clarisma,Cali Dreaming Cream Daily Moisturizer,Size 1.6 oz|Item 2559494,"Price
$16.99","Clarisma's Cali Dreaming Cream Daily Moisturizer is your next favorite moisturizer! With soft, rejuvenating ingredients this moisturizer is the best boost to reach glowing, radiant skin. Formulated with bamboo extract to fight against any shiny residue and leave behind a naturally matte finish. Neem oil unclogs pores and works as a gentle substitute for anti-aging that restores the skin's natural moisture. Not only does the Cali Dreaming Cream deliver sensational hydration but it also works as a perfect makeup primer!

Key Ingredients:
Bambusa Arundinacea Stem (Bamboo) Extract - gives a natural looking matte finish
Neem Oil - a cream oil derived from the Indian Neem tree that helps unclog and clean pores, also a gentle substitute for anti-aging that restores the skin's natural moisture & enhances collagen production while smoothing fine lines","Water (Aqua), Undecane, Glycerin, Triheptanoin, Ethyl Macadamiate, Caprylyl Caprylate/Caprate, Myristyl Myristate, Lumeria Acutifolia Flower Extract, Sodium Stearoyl Glutamate, Tridecane, Sucrose Polystearate, Cetyl Palmitate, Cetearyl Alcohol, Bromelain, Papain, Microcitrus Australasica Fruit Extract (Austrailian Finger Lime), Paeonia Lactiflora Leaf Cell Extract (Chinese Peony), Copaifera Officinalis (Balsam Copaiba) Resin, Microcrystalline Cellulose, Avena Sativa (Oat) Extract, Carapa Guaianensis Seed Oil, Epilobium Angustifolium Flower/Leaf/Stem Extract (Willowherb), Tocopherol, Lauryl Olivate, Sorbitan Palmitate, Phenylpropanol, Avena Sativa (Oat) Bran Extract, Bambusa Arundinacea Stem Extract (Bamboo) , Propanediol, Sodium Carboxymethylcellulose, Caprylyl Glycol, Mica, Euterpe Oleracea Fruit Oil (Acai Palm) , Xantham Gum, Hydrolyzed Jojoba Esters, Titanium Dioxide, Maltodextrin, Sorbitan Oleate, Theobroma Grandiflorum (Cupuacu) , Sodium Hydroxide, Malic Acid, Citric Acid, Citrus Paradisi (Grapefruit) Peel Oil.",3.9,86%,16 Reviews,https://www.ulta.com/cali-dreaming-cream-daily-moisturizer?productId=pimprod2012810,4
24,moisturizer,face moisturizer,dry,L'Occitane,Immortelle Divine Light Cream SPF 20,Size 1.7 oz|Item 2571250,"Price
$110.00","Immortelle is a flower with exceptional longevity: it never fades or wilts, even after it has been picked. Enriched with a high concentration of Immortelle essential oil with unique anti-aging properties, L'Occitane Immortelle Divine Light Cream SPF 20 helps fight visible signs of aging and protect the skin from damage caused by external aggressions, such as harmful UV rays (SPF 20).

Key benefits:

After 28 Days:
Wrinkles and fine lines look smoother*
Skin feels firmer*
Complexion looks more even-toned*
Skin looks radiant and luminous*
Skin feels more resilient to external aggressions*

*Consumer test results on 33 women

Ideal For:
UV protection
Wrinkles
Advanced anti-aging concerns","Active: Avobenzone 3%, Homosalate 9%, Octinoxate 7.5%, Octisalate 5%, Octocrylene 9%.
Inactive: Aqua/Water, Glycerin, Oenothera Biennis (Evening Primrose) Oil, Ascorbyl Glucoside, C12-15 Alkyl Benzoate, Dimethicone, Lauroyl Lysine, Cetearyl Alcohol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Glyceryl Stearate, Camelina Sativa Seed Oil, Borago Officinalis Seed Oil, Echium Plantagineum Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Helichrysum Italicum Flower Oil, Myrtus Communis Oil, Bellis Perennis (Daisy) Flower Extract, Helichrysum Italicum Extract, Menyanthes Trifoliata Leaf Extract, Peg-100 Stearate, Sucrose Palmitate, Cetearyl Glucoside, Sodium Citrate, Sodium Hydroxide, Ethylhexylglycerin, Glyceryl Linoleate, Tocopheryl Acetate, Disodium Edta, Sorbitan Isostearate, Polysorbate 60, Tocopherol, Citric Acid, Adenosine, Zinc Gluconate, Magnesium Aspartate, Mel/Honey, Sodium Hyaluronate, Cetyl Palmitate, Copper Gluconate, Phenoxyethanol, Chlorphenesin, Potassium Sorbate, Sodium Benzoate, Parfum/Fragrance, Linalool, Benzyl Salicylate, Limonene, Geraniol, Citral.",3.9,,44 Reviews,https://www.ulta.com/immortelle-divine-light-cream-spf-20?productId=pimprod2018472,4
